height_of_video_wall,width_of_video_wall,room_length,room_width,room_height,seating_type,number_of_seats,distance_from_video_wall,seats_per_row,number_of_rows,seats_per_cluster,number_of_clusters
3.3222882408146845,4.407594216139284,18.724334394837904,10.319372858922174,3.671761646617377,row,34,12.292626547462294,1.0,34.0,,
3.202289182625978,5.9463440883357785,16.54921284653149,8.376366136770681,3.597960936650047,row,42,2.349991723902402,1.0,42.0,,
3.6789209939246534,5.7808582327399165,18.701332520041817,11.613669885325201,4.724758626834147,cluster,48,16.072709630131833,,,1.0,48.0
2.4657207377921377,2.6511080752895406,17.750475778394016,12.371242723700353,3.7458522071472418,cluster,100,6.31752152509782,,,7.0,15.0
2.5457843914858134,3.0768518550530297,21.381643806359875,15.785698026352957,3.019773735752883,cluster,26,4.279138637599806,,,1.0,26.0
4.585356863040552,2.961050707090967,14.237440989592784,15.556077715868454,4.587634763947403,cluster,47,7.281272877772372,,,2.0,24.0
4.838346386400898,5.040929684948534,15.295755874004536,7.91140581533634,5.350343722341785,row,33,12.935626336766685,4.0,9.0,,
3.119927948839259,5.362248654499307,23.41141453799876,12.13837110060505,3.837432230609906,cluster,63,14.010791250975714,,,1.0,63.0
2.812234019430661,3.2472897820873516,24.196847697256082,9.363125273825705,2.962940502844686,row,49,6.1941257414130035,1.0,49.0,,
3.9319986297170475,4.270484425331402,23.388373412297117,9.038565169118474,3.1884086905948807,cluster,100,15.231642055432692,,,3.0,34.0
3.226202513294289,5.4424605980392,16.291719909359703,17.754927946584196,3.331191568092844,cluster,51,3.018707006249322,,,3.0,17.0
2.0761590669810346,5.064805406681877,21.705482545103223,7.544897817311348,3.5496415754808766,cluster,89,5.485742007046593,,,4.0,23.0
2.468457792098571,4.397830219221468,17.14503599951648,12.449377386727576,4.749782746772082,row,25,12.249938108608012,17.0,2.0,,
4.147916686542192,4.566216916605705,17.463097782191532,9.186647524964737,4.603309195882017,cluster,46,16.454661524924663,,,2.0,23.0
3.976771825730454,4.27926191420698,13.07020163585926,18.431292803820163,4.936279515484637,cluster,43,5.755892838914349,,,4.0,11.0
2.0812879775104505,3.541419579615872,18.866954548877747,14.241526672575457,3.768756945860296,cluster,53,5.7370424866018555,,,5.0,11.0
2.6659164857988484,4.477576975006556,12.79203846630022,10.007948272899025,5.383991781579924,row,59,4.135666732956503,2.0,30.0,,
2.693224389764214,4.911098557175317,14.973470486007907,13.531554733162894,3.2143068140451607,cluster,66,6.310289847672375,,,5.0,14.0
4.015678230796185,5.5566302055128265,22.825453024299026,16.509322676140506,4.141642616313539,cluster,98,16.10438806076786,,,5.0,20.0
2.0591316132630926,4.7270197389273685,13.106137138162829,19.455534115952638,5.303285525395006,row,94,8.175806098070113,8.0,12.0,,
2.3123257459537214,5.163925379651053,11.067374277601491,9.865798055190446,3.1305552670641674,row,43,3.5296535671614238,1.0,43.0,,
4.399748256119568,3.0602507223410056,11.035113889192244,18.520363037681484,2.8845208980927404,cluster,84,20.458851089180698,,,1.0,84.0
2.535633986163001,4.115451160469265,24.11176780754662,19.145953484177376,5.592893886907964,cluster,37,8.029229098099545,,,2.0,19.0
3.958238323555624,2.5326606693948266,17.60380656942752,18.91346707891686,3.7002538196571857,cluster,63,8.746358160187757,,,1.0,63.0
2.7145483431401796,3.363376025825681,16.141181077255276,15.260386639204828,4.893545437181611,row,95,7.488651967843141,5.0,19.0,,
2.2983241782780355,5.042616002895517,22.163178715118775,15.1876685076512,2.5887201149237846,row,76,7.407086600245352,13.0,6.0,,
2.7295165729983624,5.971334829722772,22.53738891865774,12.241738231389697,4.915164109433073,row,47,8.241795472319906,15.0,4.0,,
4.166800795566978,2.8471233485552556,14.98286549673407,16.78117246994924,3.606354590414397,cluster,90,11.20378839846318,,,5.0,18.0
4.567089404318857,3.9052301055145087,20.404270862106927,13.906822238562114,2.695092987556046,row,42,12.660874369683116,1.0,42.0,,
4.490659593700975,5.300248390447058,21.5668422377783,15.806694925967829,4.63434466541841,cluster,53,5.810256067877956,,,2.0,27.0
3.1915505888553644,3.214124721201146,19.819760302989316,12.569952750034341,3.3428133562561064,row,30,13.268227101348467,13.0,3.0,,
4.004255409711939,4.442797322558002,12.273926122001491,16.509454032560807,3.85382534718158,row,54,11.764187818365835,6.0,9.0,,
2.6149528862474627,5.065749536103862,23.138246252755856,17.71812972885914,2.7820328430027974,row,61,2.8499309252450735,15.0,5.0,,
2.87944319078304,4.655949075910627,18.086418291040133,8.90367133583661,3.0150713788323085,cluster,47,11.367197916893218,,,1.0,47.0
4.68900745556336,3.1580865711539565,14.237086395550055,17.828086302464964,3.5429203242354532,cluster,97,22.019569177061193,,,6.0,17.0
2.039005770532208,3.743845990400088,16.37842278156541,14.023854913273993,2.81415825196055,cluster,43,9.711541938307228,,,3.0,15.0
2.2565255925634045,5.243271245698891,10.56356635598361,17.980656818172918,5.687891926402103,cluster,27,4.8754036041115665,,,1.0,27.0
2.623658765438082,4.439792799462058,11.918002018336264,12.606922182433191,2.5211646511439243,row,72,2.911804532040006,6.0,12.0,,
2.0795966116214593,2.5183036474001947,21.48320125773791,11.927526309979456,4.19351076602509,cluster,91,5.891077787364514,,,8.0,12.0
2.5443063052693917,5.163467660098329,10.000174521330493,18.89578952272389,2.93136610346393,row,23,2.5614588278260673,9.0,3.0,,
3.7491246829090765,2.6235897422908367,16.248487427234384,10.265200478129216,3.57687681317282,cluster,24,17.63192112067936,,,2.0,12.0
3.264273651777494,5.110068239559313,17.837652716283827,17.97476022871986,5.741208459363929,cluster,68,4.32878045849215,,,4.0,17.0
4.678015133230924,3.208681960578331,10.819516300014584,13.292267442622254,3.0659309364589538,row,49,7.659998897685995,1.0,49.0,,
4.452330685215323,5.853257180417831,24.596172444584994,13.683240753166377,5.880413119014165,row,91,10.373326631314688,24.0,4.0,,
3.025452055093628,3.7877926295572957,13.39187996874508,11.010087659363293,3.220280319462976,cluster,82,6.729331807331606,,,5.0,17.0
2.7782703002938773,3.6442606571832767,14.562980794544213,14.449548608047204,5.095481379633903,cluster,66,11.324182557273017,,,5.0,14.0
3.1390772245018006,3.0211081761635565,14.55913768382541,11.227745551590747,4.413370427140591,row,45,8.015400435719606,14.0,4.0,,
3.7708848275444233,3.569614754215752,13.456249931760249,7.51050238514148,5.595675546588657,row,76,4.783205896799561,12.0,7.0,,
2.8041909224686288,5.568277666398702,10.022107331294672,10.535981869476629,4.438976394260958,row,56,4.773979496155594,10.0,6.0,,
3.872446723547402,5.987170181695365,20.940171911319943,7.082927564285679,4.37095726704708,row,26,10.808038433499659,19.0,2.0,,
3.228234956573721,3.7890833567739692,24.50268249698928,19.718612231739137,3.1841030012893996,row,59,3.756188986521387,2.0,30.0,,
3.6561415425559405,4.070137208340899,13.364402249275676,19.55471372765672,3.0818027671808057,cluster,58,11.891419535890781,,,2.0,29.0
3.30837958740595,5.0272482837095795,19.945707877051337,12.137018867139965,5.7077120289043,cluster,81,10.07687057650966,,,3.0,27.0
2.883397278625753,5.60168523162776,21.12844490438073,16.468821106415398,3.6474336959751192,cluster,97,10.715166852691434,,,5.0,20.0
4.8453599208864695,4.575655169653745,22.72638068635787,11.495479279335525,3.8022878923701358,cluster,72,22.868503584895763,,,5.0,15.0
4.290817382479283,3.870339943622403,16.339437955204136,15.72421104211769,5.1593828044993595,row,23,19.759838467324453,15.0,2.0,,
2.4203395272993578,3.944176442970183,14.543963584606438,17.470590559597728,3.685882188479826,row,44,11.514378727667413,8.0,6.0,,
4.605403927693739,4.934663512738824,14.879427010345466,19.30783118099913,5.832218563236509,row,26,7.374265736500787,6.0,5.0,,
3.462293594748541,2.5112639226149756,20.689319996477693,12.202759586045737,5.082747191495801,cluster,47,3.7809765304828136,,,4.0,12.0
4.683656680682274,4.668562681109442,22.25169199758454,17.182873778428622,4.5910023490069705,row,88,8.712749634967674,6.0,15.0,,
4.3995657678419455,3.744225536544751,12.72420951634904,10.457069858217544,5.583133061906634,row,86,19.920720268246043,2.0,43.0,,
3.2756405134077005,5.279690659469795,15.564115122366477,19.874319949317428,2.67362067922319,cluster,39,15.96626009874325,,,3.0,13.0
2.067407924960352,2.825467239380963,23.52910295123725,7.335004783936565,3.3997194226622307,cluster,30,9.028292425296886,,,2.0,15.0
2.8060320781548382,4.558707934319367,22.10040279542109,14.845874484514573,4.127627169773184,cluster,86,2.792225684999632,,,4.0,22.0
3.6249026439826006,4.183405114601433,24.772876041437137,15.573577761467252,3.2944248881503233,row,26,17.26695547016669,7.0,4.0,,
3.900434659478442,4.7481393406682955,21.313723895231213,15.944592241963676,5.103668155557532,row,42,9.380978784352646,4.0,11.0,,
2.7736630562996067,2.7269875806903894,15.897928015418834,8.565038524258156,5.7172281086880385,cluster,80,1.503037771039069,,,8.0,10.0
2.4180682222184724,4.529943255998459,18.859567509919565,19.200887185150698,3.983195419758232,cluster,90,6.022856219061276,,,9.0,10.0
4.504790710397897,4.465196057858333,19.915213813709805,9.355382627651077,3.6974641003916324,row,53,3.1862892093530073,4.0,14.0,,
4.953206542110657,4.4623103304565985,11.17683724475686,15.095794242117934,5.865427562481482,cluster,38,14.59933181847689,,,2.0,19.0
3.5770705469080575,4.612206833087592,18.167454386557978,9.894789028600105,4.056983514896393,row,77,7.238177653823834,5.0,16.0,,
2.5150378575449106,4.867637780292268,20.639812427089144,10.99381342127652,4.211669401572491,cluster,28,6.615699443602276,,,2.0,14.0
2.816921979558107,5.317461498882694,12.509819560015906,14.103961042465617,3.7307745531966687,cluster,67,9.181099788537923,,,3.0,23.0
2.0551720296424003,3.4443725204487503,21.70947576138336,12.423514441339494,5.683419655542484,cluster,60,9.06249671633473,,,6.0,10.0
4.742896419681497,5.387672935630217,18.756591707711674,9.082932812694581,4.491344191486478,row,67,16.498435987376865,11.0,7.0,,
2.3532532486704234,4.243894887922088,24.28332678546392,9.222173231471029,5.167611055135756,row,64,5.773047718561212,7.0,10.0,,
3.7295494265427607,2.7697039769701592,10.636334473103375,12.435882246116396,5.341323514228103,cluster,44,15.61720978114402,,,1.0,44.0
2.822165662061618,2.7049282523539273,13.979892063332004,16.84467871758151,3.6964716467104037,row,97,12.911745488789451,9.0,11.0,,
3.6625340075473805,3.669834115436213,19.02330818949736,18.67354040902125,4.01793015962133,cluster,44,3.805079277876638,,,2.0,22.0
3.9542611650555926,5.247139419890137,14.44839868308896,8.093659609371977,5.469651210421926,cluster,38,11.442439202500058,,,1.0,38.0
4.4892254111216054,4.976883271593206,20.716362461068634,12.110350798272215,3.771393730865336,row,58,7.9921851430578466,9.0,7.0,,
2.6192638152818097,5.260152376353423,21.385079237828965,8.303192328397396,5.27877296708148,row,98,1.8643275248039795,10.0,10.0,,
2.0329874859754415,4.310441697545633,11.537739460997116,7.2157022482237725,5.79347312901053,row,99,7.13265553529409,6.0,17.0,,
2.410656890206422,4.0406964928442175,17.707816963101514,15.602342874371436,4.681236305738024,row,46,10.564627882181963,5.0,10.0,,
4.700055925544316,3.0160838434719937,17.63335833386584,14.831842745565641,5.095695506081611,cluster,93,5.795460101857342,,,8.0,12.0
4.621670232687546,3.6486746376325905,15.539211553233116,9.119248479593521,5.3178405921439715,row,82,19.207021197655138,11.0,8.0,,
3.792239306510925,4.019067781608563,23.99387293854508,10.039566830209834,5.457638771138249,row,87,16.459383454529274,8.0,11.0,,
3.80155058130096,2.81010150387866,22.41259479809832,7.308200797378739,3.882686682498786,cluster,38,17.542376776616344,,,1.0,38.0
3.9951100236387664,3.2721418344892395,20.45814072864455,17.854313674027246,2.6794221071159936,cluster,47,6.766849045202544,,,4.0,12.0
2.5261138358703485,4.593788529223086,20.714899536024966,19.670977748631167,3.9065669493285884,cluster,97,11.53875447022633,,,9.0,11.0
4.743235837774879,5.074820899837165,16.925742157196787,8.76097397833098,4.858146804244314,cluster,52,9.216023734362018,,,1.0,52.0
3.2563115746762192,5.9942162898753235,23.814917816448638,10.009177778948875,4.0762263502327745,row,29,9.721786785907813,3.0,10.0,,
3.1494155847484926,5.765896659702452,20.41893140879928,18.28932381131014,5.121371028011395,row,49,2.290518363408633,8.0,7.0,,
3.5567531158485126,4.7489781983731705,20.93471592483725,19.044029373430405,3.7494385031403237,cluster,41,2.4807104479448436,,,4.0,11.0
2.1408979003251654,3.9743681865292517,22.92536355681018,12.455155976488534,4.7216044938641035,cluster,22,8.010553693812483,,,1.0,22.0
2.4988501062682382,4.726620776478814,14.111073840132864,7.658092139497963,3.152469316988911,row,94,6.247524834051702,5.0,19.0,,
4.214100849279111,5.249780663280812,22.106063558000542,7.512093838006653,5.122793028257349,row,67,6.967239049821868,12.0,6.0,,
2.2483960037753796,2.9141766682318555,12.92860904434738,14.461348258897136,4.40993589084559,row,21,3.0507602477605724,11.0,2.0,,
3.8094563283991647,3.934667113937009,15.180129283673317,12.107636415611328,3.214225359913102,row,95,13.389441708890004,2.0,48.0,,
2.736047329043963,5.43930799972466,15.034156814047641,7.3724815585095085,3.5216891072423255,row,73,1.3729675600830926,2.0,37.0,,
3.1678868421259296,3.8434153317656543,24.677882025837107,14.582281100063238,5.120130480036414,cluster,25,13.072317560941846,,,2.0,13.0
2.8660812103120996,4.501552949295153,22.848058356218903,7.146932975657292,4.189104324815323,cluster,59,2.455151736897356,,,3.0,20.0
3.0670181493948476,4.557192763017694,20.517547923853897,17.23583545594055,3.2561100413757527,cluster,21,4.17636863424467,,,2.0,11.0
4.157137715552737,3.1456668859677377,20.905851424230853,10.98362669514383,5.885449166296041,cluster,92,9.303939344852783,,,2.0,46.0
2.891365146869525,3.7678240457830094,18.431091916038568,7.523354039120017,5.002937569359108,row,21,7.754249048700774,16.0,2.0,,
3.6992139208906916,3.6707895105967623,24.206360006627786,14.648578872780993,5.849971913889286,cluster,93,7.759019894647461,,,9.0,11.0
3.428151206597299,2.591688479862227,17.44388129323542,12.16989738762971,3.9948676587612013,row,74,6.661599682424676,4.0,19.0,,
3.9910134960879446,2.584671173619743,15.707765648048419,19.659405373642944,4.162851192421021,row,91,19.307014907801115,7.0,13.0,,
4.810489217974274,5.410939652865207,12.445530053973865,14.074582612548127,5.642843256647567,row,79,16.293649234904375,9.0,9.0,,
4.197716291630751,3.4557478349048436,21.79308478391587,10.578109353481107,4.337672690858846,row,25,2.5415001890957134,18.0,2.0,,
2.64482113577227,4.313275681835854,21.016658981133872,16.222705240241673,4.975476191669835,row,38,6.442233074277139,20.0,2.0,,
2.093549405183854,3.5455395075607057,15.765325577862022,10.529396033055248,3.382605071234355,row,46,9.290207445550514,9.0,6.0,,
2.786792132899475,5.792377357903692,10.37790120938844,18.755162788298346,4.063542640459242,row,20,5.173826845613809,2.0,10.0,,
3.7852337921007644,3.407538656030208,22.584959915770163,11.871385616595894,2.932074530336243,cluster,52,3.5032473177893344,,,5.0,11.0
2.154277440452751,4.003798844586273,10.171269751811105,14.148291316090667,3.2209301255693656,row,59,8.429109141012201,1.0,59.0,,
3.489098741603709,5.5545558766961065,20.555496694435764,7.657450349714975,2.5033019534367087,cluster,51,11.259538813613657,,,3.0,17.0
3.7905285467506675,5.44676748377133,24.553856645890853,12.539576093379,2.637427680770311,cluster,88,11.623300560059302,,,3.0,30.0
3.0027316724508823,3.1513549624619706,16.56491992222305,17.820726015592935,5.920493381119252,row,36,2.2253079821789647,4.0,9.0,,
4.312736611237465,5.309251584284986,13.52460107493929,17.473434469723443,3.348237932978668,row,27,4.883076810863558,13.0,3.0,,
2.3197947594013155,4.103654103582624,20.573065150650727,9.916141265095842,4.821587483264007,cluster,76,7.658738100317013,,,3.0,26.0
2.2254133452074263,4.190391052298743,22.256922130233775,9.939027923137315,5.436848945798641,cluster,61,3.1939294486601586,,,5.0,13.0
4.18456626861081,2.9671799034558033,18.19645474116771,17.624969058772077,4.427311607327975,cluster,28,11.584199071595883,,,2.0,14.0
3.4864739486185954,2.7821052981499363,24.50552912884219,19.09517946220123,3.036005750293847,cluster,54,10.291958089703154,,,3.0,18.0
4.065207189283209,5.047787574408178,10.775030824869416,8.239691976549047,5.048407530676583,row,90,7.218923201104678,1.0,90.0,,
3.3044820158112387,4.237614033243549,17.571933974567923,12.85076231254093,4.600879935348541,row,98,15.7554834221399,13.0,8.0,,
2.7392060997173204,4.028977459153128,20.77680920983825,11.386905626534976,5.059377062715813,row,72,11.754175740924763,4.0,18.0,,
4.457306953022599,5.053278800283389,22.939607067237684,18.31894992094671,5.194113179999805,cluster,73,16.71793553864078,,,5.0,15.0
4.398247636906937,5.179295146468884,12.688834178616851,8.085823890840244,5.913936286896607,row,44,3.7427873422813533,12.0,4.0,,
4.08408941256328,3.0561785868427376,22.00005222645522,9.744637253254487,4.507471480093485,cluster,86,3.9925449032496028,,,7.0,13.0
2.816435411689888,4.635788023171744,18.290606135778177,16.782088388624427,3.6957438944171064,row,81,7.653708453059131,8.0,11.0,,
3.7706920006072613,2.9737392879718993,15.94830522984945,7.666820036755802,4.76962594915083,cluster,74,4.612348431137261,,,2.0,37.0
3.0829216908200805,5.12981280110166,11.975725428686403,13.40295994928576,2.7395424823491914,row,65,15.113082021438332,6.0,11.0,,
2.2747462199799022,4.799343046934988,22.979436383633686,12.74739145083636,5.640890614125552,row,43,2.760042974138757,22.0,2.0,,
4.751940726386728,5.848151173792103,12.35909812269573,11.347215326853732,2.9178335396836887,cluster,65,12.799852533845156,,,4.0,17.0
2.410455892756884,2.741353057247474,14.64681788813649,12.12944009914601,3.647449932600364,cluster,41,5.154867808510563,,,2.0,21.0
4.850712061462407,2.69969152402939,14.350682979436552,13.889227630093028,5.355108832191423,cluster,30,16.38201344990326,,,2.0,15.0
3.338017318873867,3.4876547614262003,23.071210512862812,9.097775659048981,4.590593324157491,cluster,67,3.60727461380879,,,4.0,17.0
